ID,Software,Link,Evaluator1,Evaluator2,Evaluator3,Final Decision
C777,MySQL,http://stackoverflow.com/questions/17387299/what-are-huge-files-0-000001-and-0-000002-files-and-so-on-in-mysql-data-folder,Include,Include,,Include
C778,MySQL,http://serverfault.com/questions/518747/mysql-is-running-very-slow-on-centos-6x-not-5x,Include,Include,,Include
C779,MySQL,http://stackoverflow.com/questions/20523297/24-cores-and-mysql-is-using-1-on-insert,Include,Exclude,Exclude,Exclude
C780,MySQL,http://dba.stackexchange.com/questions/48659/finding-swap-causes-of-mysql,Include,Include,,Include
C781,MySQL,http://stackoverflow.com/questions/18694188/mysql-connection-taking-too-much-time,Include,Include,,Include
C782,MySQL,https://stackoverflow.com/questions/14117165/how-to-return-multiple-rows-from-a-table-in-in-php-using-mysql,Exclude,Exclude,,Exclude
C783,MySQL,https://stackoverflow.com/questions/14141175/hibernate-and-mysql-error-cannot-add-or-update-a-child-row,Exclude,Exclude,,Exclude
C784,MySQL,https://stackoverflow.com/questions/14158453/mysql-cant-add-foreign-key-although-column-signatures-are-the-same,Exclude,Exclude,,Exclude
C785,MySQL,https://stackoverflow.com/questions/14167910/nginx-and-mysql-timeout-upstream-timed-out-110-connection-timed-out,Exclude,Exclude,,Exclude
C786,MySQL,https://stackoverflow.com/questions/14173953/setting-up-nhibernate-mapping-by-code-session-factory-with-mysql,Exclude,Exclude,,Exclude
C787,MySQL,https://stackoverflow.com/questions/14198923/how-much-space-of-ibdata1-is-metadata,Exclude,Exclude,,Exclude
C788,MySQL,https://stackoverflow.com/questions/14199908/mysql-wait-timeout-and-wordpress,Exclude,Exclude,,Exclude
C789,MySQL,https://stackoverflow.com/questions/14202761/fine-tuning-mysql-server-configuration-for-better-performance,Exclude,Exclude,,Exclude
C790,MySQL,https://stackoverflow.com/questions/14210857/how-to-configure-custom-mysql-nhibernate-batcher,Exclude,Exclude,,Exclude
C791,MySQL,https://stackoverflow.com/questions/14238354/sonar-maven-jenkins-mysql-cannot-create-jdbc-driver-of-class-com-mysql-jdb,Exclude,Exclude,,Exclude
C792,MySQL,https://stackoverflow.com/questions/14250054/tar-doesnt-work-properly-with-the-crontab,Exclude,Exclude,,Exclude
C793,MySQL,https://stackoverflow.com/questions/14251261/insertion-fail-with-sql-grammar-exception-in-hibernate-mysql-5,Exclude,Exclude,,Exclude
C794,MySQL,https://stackoverflow.com/questions/14288714/phpmyadmin-cannot-connect-to-mysql-2054-connecting-to-3-22-3-23-4-0-server,Exclude,Exclude,,Exclude
C795,MySQL,https://stackoverflow.com/questions/14296480/blank-configuration-page,Exclude,Exclude,,Exclude
C796,MySQL,https://stackoverflow.com/questions/14303278/mysql-installation-in-ubuntu-and-rake-dbcreate,Exclude,Exclude,,Exclude
C797,MySQL,https://stackoverflow.com/questions/14309653/setup-mysql-workbench-with-xampp-in-windows-8,Exclude,Exclude,,Exclude
C798,MySQL,https://stackoverflow.com/questions/14313294/mysql-super-cpu-spike-when-save-post-wordpress,Exclude,Exclude,,Exclude
C799,MySQL,https://stackoverflow.com/questions/14340923/repository-pattern-in-entity-framework-model-first-design,Exclude,Exclude,,Exclude
C800,MySQL,http://dba.stackexchange.com/questions/56412/mysql-query-extremely-slow-after-server-restart,Include,Include,,Include
C801,MySQL,https://stackoverflow.com/questions/26189699,Include,Include,,Include
C802,MySQL,https://stackoverflow.com/questions/20869422/using-google-cloud-sql-during-java-appengine-development-instead-of-local-mysql,Exclude,Exclude,,Exclude
C803,MySQL,https://stackoverflow.com/questions/21144725/need-help-optimizing-4-heavy-queries-on-one-webpage,Exclude,Exclude,,Exclude
C804,MySQL,https://stackoverflow.com/questions/21153292/connection-refused-mysql-node-js,Exclude,Exclude,,Exclude
C805,MySQL,https://stackoverflow.com/questions/21160173/cant-create-stored-procedure,Exclude,Exclude,,Exclude
C806,MySQL,https://stackoverflow.com/questions/21165985/mysql-sudden-performance-drop,Exclude,Exclude,,Exclude
C807,MySQL,https://stackoverflow.com/questions/21190389/mysql-comma-to-decimal-point-query,Exclude,Exclude,,Exclude
C808,MySQL,https://stackoverflow.com/questions/21196000/mysql-master-master-data-replication-consistency,Exclude,Exclude,,Exclude
C809,MySQL,https://stackoverflow.com/questions/21214828/nodejs-cannot-load-the-page-when-i-connect-to-mysql,Exclude,Exclude,,Exclude
C810,MySQL,https://stackoverflow.com/questions/21219908/phpmyadmin-error-on-nginx-vps-with-ubuntu-12-04-3-x32,Exclude,Exclude,,Exclude
C811,MySQL,https://stackoverflow.com/questions/21225883/unable-to-run-stored-procedure-in-net,Exclude,Exclude,,Exclude
C812,MySQL,https://stackoverflow.com/questions/28849293,Include,Include,,Include
C813,MySQL,https://stackoverflow.com/questions/27731375/getting-all-database-values-from-mysql-directly-using-javascript,Exclude,Exclude,,Exclude
C814,MySQL,https://stackoverflow.com/questions/27753787/php-mysql-wrong-code,Exclude,Exclude,,Exclude
C815,MySQL,https://stackoverflow.com/questions/27765016/the-application-crashes-because-it-may-be-doing-too-much-work-on-its-main-thread,Exclude,Exclude,,Exclude
C816,MySQL,https://stackoverflow.com/questions/27775177/mysql-user-has-no-privileges-s-shows-i-am-logged-in-correctly-error-messages,Exclude,Exclude,,Exclude
C817,MySQL,https://stackoverflow.com/questions/27784533/trying-to-set-uselegacydatetimecode-to-false-in-mysql-fails,Exclude,Exclude,,Exclude
C818,MySQL,https://stackoverflow.com/questions/27801185/activerecordconnectiontimeouterror-could-not-obtain-a-database-connection-wit,Exclude,Exclude,,Exclude
C819,MySQL,https://stackoverflow.com/questions/27804161/hibernate-first-login-failed,Exclude,Exclude,,Exclude
C820,MySQL,https://stackoverflow.com/questions/27818040/phpmyadmin-error-the-json-extension-is-missing,Exclude,Exclude,,Exclude
C821,MySQL,https://stackoverflow.com/questions/27840501/how-to-read-interpret-json-file-to-define-mysql-schema,Exclude,Exclude,,Exclude
C822,MySQL,https://stackoverflow.com/questions/27858784/i-have-both-wamp-and-apache-installed-do-i-just-need-one-or-both,Exclude,Exclude,,Exclude
C823,MySQL,https://stackoverflow.com/questions/27860873/meaning-of-update-when-value-of-hbm2ddl-auto-set-to-update,Exclude,Exclude,,Exclude
C824,MySQL,https://stackoverflow.com/questions/27877988/java-hibernate-connection-database,Exclude,Exclude,,Exclude
C825,MySQL,https://stackoverflow.com/questions/27905049/php-warning-mysqli-connect-hy000-2002-connection-refused,Exclude,Exclude,,Exclude
C826,MySQL,https://stackoverflow.com/questions/27916503/lamp-setup-with-remote-mysql,Exclude,Exclude,,Exclude
C827,MySQL,https://stackoverflow.com/questions/27922173/changing-mysql-configuration-file,Exclude,Exclude,,Exclude
C828,MySQL,https://stackoverflow.com/questions/27922331/cant-explian-mysql-errors-after-moving-log-directory,Exclude,Exclude,,Exclude
C829,MySQL,https://stackoverflow.com/questions/27942064/mysql-server-has-gone-away-with-longlasting-processes,Exclude,Exclude,,Exclude
C830,MySQL,https://stackoverflow.com/questions/27942855/upload-base64-image-to-php-server-and-save-to-mysql,Exclude,Exclude,,Exclude
C831,MySQL,https://stackoverflow.com/questions/27956757/mysql-database-connection-error-managedconnectionfactory-is-null,Exclude,Exclude,,Exclude
C832,MySQL,https://stackoverflow.com/questions/27960118/simple-update-is-locked,Exclude,Exclude,,Exclude
C833,MySQL,https://stackoverflow.com/questions/27961298/json-decode-to-multiple-tables,Exclude,Exclude,,Exclude
C834,MySQL,https://stackoverflow.com/questions/27971101/manage-two-databases,Exclude,Exclude,,Exclude
C835,MySQL,https://stackoverflow.com/questions/27981789/how-to-use-spring-boot-with-mysql-database-and-jpa,Exclude,Exclude,,Exclude
C836,MySQL,https://stackoverflow.com/questions/27982679/reading-json-hierarchy-in-php,Exclude,Exclude,,Exclude
C837,MySQL,https://stackoverflow.com/questions/27988769/error-with-mysql-pdo-in-symfony2-an-exception-occured-in-driver-sqlstatehy,Exclude,Exclude,,Exclude
C838,MySQL,https://stackoverflow.com/questions/27990473/telling-mysql-from-sql-server-in-entity-framework,Exclude,Exclude,,Exclude
C839,MySQL,https://stackoverflow.com/questions/28000627/fluentnhibernate-mysql-configuration,Exclude,Exclude,,Exclude
C840,MySQL,https://stackoverflow.com/questions/28022131/undefined-index-name,Exclude,Exclude,,Exclude
C841,MySQL,https://stackoverflow.com/questions/28030313/sonarqube-5-0-upgrade-error,Exclude,Exclude,,Exclude
C842,MySQL,https://stackoverflow.com/questions/28035019/php-how-to-map-json-with-element-name-in-form-somethingsomethingsomething,Exclude,Exclude,,Exclude
C843,MySQL,https://stackoverflow.com/questions/28038671/table-open-cache-not-working-mariadb,Exclude,Exclude,,Exclude
C844,MySQL,https://stackoverflow.com/questions/39369367,Include,Include,,Include
C845,MySQL,https://stackoverflow.com/questions/34553758/error-broken-pipe-mysql-server-has-gone-away,Exclude,Exclude,,Exclude
C846,MySQL,https://stackoverflow.com/questions/34557958/why-does-this-ajax-form-not-insert-records,Exclude,Exclude,,Exclude
C847,MySQL,https://stackoverflow.com/questions/34561795/use-mysql-from-ampps-with-rails,Exclude,Exclude,,Exclude
C848,MySQL,https://stackoverflow.com/questions/34589432/unable-to-create-session-factory-in-hibernate,Exclude,Exclude,,Exclude
C849,MySQL,https://stackoverflow.com/questions/34596280/unknown-variable-max-connections-75-when-trying-to-start-mysql,Exclude,Exclude,,Exclude
C850,MySQL,https://stackoverflow.com/questions/34629818/hibernate-not-finding-book-to-create-table,Exclude,Exclude,,Exclude
C851,MySQL,https://stackoverflow.com/questions/34634848/mysql-query-fixing-optimisation-for-my-configuration-table,Exclude,Exclude,,Exclude
C852,MySQL,https://stackoverflow.com/questions/34642530/inserting-date-into-mysql-database-from-jquery,Exclude,Exclude,,Exclude
C853,MySQL,https://stackoverflow.com/questions/34652123/mysql-adding-not-null-constraint-to-column-with-null-values-passes,Exclude,Exclude,,Exclude
C854,MySQL,https://stackoverflow.com/questions/34658534/spring-security-switch-to-ldap-authentication-and-database-authorities,Exclude,Exclude,,Exclude
C855,MySQL,https://stackoverflow.com/questions/34660914/php-pdo-sql-query-not-returning-expected-result,Exclude,Exclude,,Exclude
C856,MySQL,https://stackoverflow.com/questions/34684554/does-this-thread-local-flask-sqlachemy-session-cause-a-mysql-server-has-gone-aw,Exclude,Exclude,,Exclude
C857,MySQL,https://stackoverflow.com/questions/34689053/sqoop-does-not-run-a-job,Exclude,Exclude,,Exclude
C858,MySQL,https://stackoverflow.com/questions/34691059/select-distinct-and-order-by-in-mysql,Exclude,Exclude,,Exclude
C859,MySQL,https://stackoverflow.com/questions/34694130/nix-shell-command-stack-build-leads-to-libpq-fe-h-no-such-file-or-directory,Exclude,Exclude,,Exclude
C860,MySQL,https://stackoverflow.com/questions/34701000/i-can-not-get-mysqli-connect-to-work-using-xampp,Exclude,Exclude,,Exclude
C861,MySQL,https://stackoverflow.com/questions/34702186/how-to-uninstall-mariadb-5-5-completely-including-configurations-from-centos-7,Exclude,Exclude,,Exclude
C862,MySQL,https://stackoverflow.com/questions/34704765/configuration-menu-is-not-showing-on-website-panel,Exclude,Exclude,,Exclude
C863,MySQL,https://stackoverflow.com/questions/34715346/odbc-connector-support-for-utf8mb4-in-mysql,Exclude,Exclude,,Exclude
C864,MySQL,https://stackoverflow.com/questions/34756464/fluent-many-to-many-relationship-not-working,Exclude,Exclude,,Exclude
C865,MySQL,https://stackoverflow.com/questions/34769241/why-mysql-insert-on-duplicate-key-update-can-break-rbr-replication-on-a-mast,Exclude,Exclude,,Exclude
C866,MySQL,https://stackoverflow.com/questions/34783579/php-sessions-not-storing-saving-php-fpm-nginx-phpmyadmin-centos6,Exclude,Exclude,,Exclude
C867,MySQL,https://stackoverflow.com/questions/34792859/mysql-connect-works-pdo-doesnt,Exclude,Exclude,,Exclude
C868,MySQL,https://stackoverflow.com/questions/34835201/could-not-create-table-in-database-using-php,Exclude,Exclude,,Exclude
C869,MySQL,https://stackoverflow.com/questions/34843275/basic-datatable-ajax-configuration-not-working,Exclude,Exclude,,Exclude
C870,MySQL,https://stackoverflow.com/questions/34875214/no-historical-data-in-ido-db-with-icinga2-web2,Exclude,Exclude,,Exclude
C871,MySQL,https://stackoverflow.com/questions/34878334/best-way-to-do-master-slave-in-slick-3-with-mysql,Exclude,Exclude,,Exclude
C872,MySQL,https://stackoverflow.com/questions/34917887/template-mysql-didnt-get-result-in-zabbix,Exclude,Exclude,,Exclude
C873,MySQL,https://stackoverflow.com/questions/34924495/statement-rollback-vs-transaction-rollback-in-mysql,Exclude,Exclude,,Exclude
C874,MySQL,https://stackoverflow.com/questions/34938179/i-am-trying-to-connect-to-a-mysql-database-with-hibernate-xml-mapping-but-i-am-g,Exclude,Exclude,,Exclude
C875,MySQL,https://stackoverflow.com/questions/34948451/form-lost-polish-characters,Exclude,Exclude,,Exclude
C876,MySQL,https://stackoverflow.com/questions/34953726/mysql-database-in-xampp-is-stopped,Exclude,Exclude,,Exclude
C877,MySQL,https://stackoverflow.com/questions/34961168/com-mysql-jdbc-exceptions-jdbc4-communicationsexception-mysql-apache-tomcat-7,Exclude,Exclude,,Exclude
C878,MySQL,https://stackoverflow.com/questions/34963107/how-to-save-data-from-multiple-select-tag-in-jsp-page-to-db-using-hibernate-many,Exclude,Exclude,,Exclude
C879,MySQL,https://stackoverflow.com/questions/34984064/how-to-set-utf-8-properly-in-hibernate,Exclude,Exclude,,Exclude
C880,MySQL,https://stackoverflow.com/questions/34988344/aws-rds-aborted-connection-haproxy,Exclude,Exclude,,Exclude
C881,MySQL,https://stackoverflow.com/questions/34990063/starting-mysql-in-osx-10-no-brew-no-daemon-just-a-simple-start,Exclude,Exclude,,Exclude
C882,MySQL,https://stackoverflow.com/questions/34990811/how-to-use-a-selectbox-to-fetch-data-from-database-row-symfony2,Exclude,Exclude,,Exclude
C883,MySQL,https://stackoverflow.com/questions/34999453/leaking-tomcat-jdbc-mysql-driver-in-a-spring-environment,Exclude,Exclude,,Exclude
C884,MySQL,https://stackoverflow.com/questions/35009507/select-from-table-where-row-equal-to-option-symfony2,Exclude,Exclude,,Exclude
C885,MySQL,https://stackoverflow.com/questions/35013815/spring-transaction-doesnt-rollback-at-runtimeexception-in-transactional-method,Exclude,Exclude,,Exclude
C886,MySQL,https://stackoverflow.com/questions/35017588/grails-mysql-mariadb-max-allowed-packet-exceeded-despite-less-data,Exclude,Exclude,,Exclude
C887,MySQL,https://stackoverflow.com/questions/35030468/hibernate-one-to-many-relationship-cascade-delete,Exclude,Exclude,,Exclude
C888,MySQL,https://stackoverflow.com/questions/35038981/spring-boot-app-how-to-make-database-connection,Exclude,Exclude,,Exclude
C889,MySQL,https://stackoverflow.com/questions/35053203/how-to-connect-to-mysql-server-5-7-using-grails-3-framework-and-intellij15,Exclude,Exclude,,Exclude
C890,MySQL,https://stackoverflow.com/questions/35056753/thread-safety-of-a-simple-complex-stored-procedure-in-mysql,Exclude,Exclude,,Exclude
C891,MySQL,https://stackoverflow.com/questions/44298071,Include,Include,,Include
C892,MySQL,https://serverfault.com/questions/830587/pdoexception-1045-sqlstatehy000-1045-laravel-4-2-mysql-5-7,Exclude,Exclude,,Exclude
C893,MySQL,https://serverfault.com/questions/849705/apache-unresponsive-stalling-occasionally,Exclude,Exclude,,Exclude
C894,MySQL,https://serverfault.com/questions/850335/zabbix-frontend-ignoring-database-config,Exclude,Exclude,,Exclude
C895,MySQL,https://serverfault.com/questions/850536/dovecot-scrambler-plugin-mysql-password-user-query-fails,Exclude,Exclude,,Exclude
C896,MySQL,https://serverfault.com/questions/854853/server-remote-mysql-connection-not-working-after-php-upgrade-from-5-4-to-5-6,Exclude,Exclude,,Exclude
C897,MySQL,https://serverfault.com/questions/871585/mariadb-taking-up-100-200-cpu,Exclude,Exclude,,Exclude
C898,MySQL,https://serverfault.com/questions/883573/cant-get-rid-of-error-2002-hy000-cant-connect-to-local-mysql-server-throug,Exclude,Exclude,,Exclude
